sensor type id,sensor name,latitude,longitude
16,BS-R4-186,34.06671473,-118.3816586
16,BS-R4-187,34.06694639,-118.3816534
16,BS-R4-188,34.06689454,-118.3814547
16,BS-R4-189,34.06662754,-118.3814231
16,BS-R4-190,34.06652826,-118.3810159
16,BS-R4-191,34.06652016,-118.3809683
16,BS-R4-192,34.0665071,-118.3809286
16,BS-R4-193,34.06646097,-118.3807435
16,BS-R4-194,34.06666592,-118.3805826
16,BS-R4-195,34.0666146,-118.3803863
16,BS-R4-196,34.06639974,-118.380379
16,BS-R4-197,34.06623686,-118.3798318
16,BS-R4-198,34.06638869,-118.3795244
16,BS-R4-199,34.06622686,-118.3795174
16,BS-R4-200,34.06604689,-118.3790738
16,BS-R4-201,34.06599804,-118.3788785
16,BS-R4-202,34.06611399,-118.3788816
16,BS-R4-203,34.065907,-118.3784693
16,BS-R4-204,34.06607759,-118.3787487
16,BS-R4-205,34.06610819,-118.3784554
16,BS-R4-206,34.06593739,-118.3778018
16,BS-R4-207,34.06594309,-118.3778243
16,BS-R4-208,34.0659621,-118.377897
16,BS-R4-209,34.06589232,-118.3778921
16,BS-R4-210,34.06609301,-118.3792642
16,BS-R4-211,34.06596712,-118.3787506
16,BS-R4-212,34.06573813,-118.3778131
16,BS-R4-213,34.0665747,-118.381201
16,BS-R4-214,34.06659987,-118.3813101
16,BS-R4-215,34.06642448,-118.3817679
16,BS-R4-216,34.06645297,-118.3818852
16,BS-R4-217,34.06691494,-118.3881603
16,BS-R5-1,34.06540048,-118.4094134
16,BS-R5-2,34.06399353,-118.4098278
16,BS-RS-3,34.06446869,-118.409815
16,BS-R5-4,34.06447406,-118.4095261
16,BS-R5-5,34.06458674,-118.4095214
16,BS-R5-6,34.0667862,-118.4000778
16,BS-R5-7,34.06692881,-118.4000772
16,BS-R5-8,34.06695561,-118.3999509
16,BS-R5-9,34.06734135,-118.400136
16,BS-R5-17,34.0636275,-118.4098307
16,BS-R5-18,34.06368906,-118.4098306
16,BS-R5-19,34.0637616,-118.4098297
16,BS-R5-20,34.06383772,-118.4098294
16,BS-R5-21,34.06693632,-118.4083432
16,BS-R5-22,34.06691021,-118.4007983
16,BS-R5-23,34.06692972,-118.4004688
16,BS-R5-24,34.06678872,-118.400311
16,BS-R5-25,34.0667805,-118.4011334
16,BS-R5-26,34.06692945,-118.4011275
16,BS-R5-27,34.06693143,-118.4017731
16,BS-R5-28,34.06240377,-118.4104279
16,BS-R5-29,34.06338138,-118.4101279
16,BS-R5-30,34.0662164,-118.4084193
16,BS-R5-31,34.06692347,-118.4075121
16,BS-R5-32,34.06669751,-118.4076985
16,BS-R5-33,34.06689397,-118.4057454
16,BS-R5-34,34.06693863,-118.4059464
16,BS-R5-35,34.06693836,-118.4062739
16,BS-R5-36,34.06693329,-118.4049195
16,BS-R5-37,34.0669314,-118.4014429
16,BS-R5-38,34.06676055,-118.4022556
16,BS-R5-39,34.06693744,-118.4027729
16,BS-R5-40,34.06675684,-118.4024633
16,BS-R5-41,34.06692058,-118.402472
16,BS-R5-42,34.06693241,-118.4029621
16,BS-R5-43,34.066737,-118.4035499
16,BS-R5-44,34.06693464,-118.4037773
16,BS-R5-45,34.06693463,-118.4041075
16,BS-R5-46,34.06665682,-118.4044374
16,BS-R5-47,34.06693243,-118.404437
16,BS-R5-48,34.06693465,-118.4052496
16,BS-R5-49,34.0669323,-118.4046391
16,BS-R5-50,34.06665697,-118.4046368
16,BS-R5-51,34.06665847,-118.4057459
16,BS-R5-52,34.06666086,-118.405527
16,BS-R5-53,34.06693564,-118.4055273
16,BS-R5-54,34.06665697,-118.4066008
16,BS-R5-55,34.06689989,-118.4066
16,BS-R5-56,34.06664791,-118.4068424
16,BS-R5-57,34.06661164,-118.4071698
16,BS-R5-58,34.06675233,-118.4071701
16,BS-R5-59,34.06675288,-118.4068426
16,BS-R5-60,34.0669298,-118.4071819
16,BS-R5-61,34.06665523,-118.4071984
16,BS-R5-62,34.06657595,-118.4074037
16,BS-R5-63,34.06649117,-118.4084223
16,BS-RS-64,34.06649171,-118.4087524
16,BS-R5-65,34.06596939,-118.408736
16,BS-R5-66,34.06588587,-118.4087307
16,BS-R5-67,34.06585932,-118.4093496
16,BS-R5-68,34.06595567,-118.4090552
16,BS-R5-69,34.06589247,-118.4090553
16,BS-R5-70,34.06545233,-118.4091132
16,BS-RS-71,34.06542424,-118.4091312
16,BS-R5-72,34.0652984,-118.4092095
16,BS-R5-73,34.06528105,-118.4092223
16,BS-RS-74,34.06529715,-118.4094162
16,BS-R5-75,34.06526183,-118.4092969
